Iteration,Discriminator Loss,Generator Loss
34960,0.762011,0.187984
34970,1.809621,0.549847
34980,1.198452,0.457211
34990,0.995704,0.311905
35000,2.815839,0.303738
35010,2.612414,0.156022
35020,0.998476,0.226339
35030,1.339095,0.584832
35040,0.957196,0.161372
35050,0.934710,0.347968
35060,0.973845,0.221271
35070,0.968356,0.142035
35080,1.112406,0.287578
35090,1.415016,0.678775
35100,1.252006,0.332917
35110,0.952415,0.279836
35120,0.602191,0.161297
35130,1.437473,0.317723
35140,2.056857,0.654865
35150,1.102776,0.328101
35160,0.568745,0.186545
35170,1.063263,0.271935
35180,2.128802,0.505504
35190,2.174594,0.490013
35200,0.995308,0.270071
35210,1.269839,0.468585
35220,1.249684,0.393389
35230,1.217815,0.520550
35240,1.362911,0.672296
35250,1.709531,0.639753
35260,1.068648,0.192592
35270,1.352814,0.678219
35280,1.238116,0.340170
35290,0.943299,0.209397
35300,3.443172,0.359772
35310,1.117529,0.349811
35320,1.208704,0.127839
35330,0.793385,0.177360
35340,0.835458,0.193177
35350,2.610617,0.202681
35360,1.337835,0.478193
35370,1.201385,0.279995
35380,1.173875,0.319368
35390,1.007962,0.262668
35400,2.072106,0.085031
35410,0.696771,0.201059
35420,1.572856,0.433602
35430,1.096715,0.239132
35440,1.955288,0.371755
35450,1.255610,0.452671
35460,0.594372,0.246621
35470,0.538096,0.126633
35480,1.327056,0.327457
35490,1.514893,0.432084
35500,1.789593,0.736173
35510,2.493924,0.214253
35520,1.169655,0.336796
35530,0.566068,0.136076
35540,2.540462,0.295452
35550,1.372112,0.657732
35560,1.100253,0.229884
35570,0.289545,0.159250
35580,1.030969,0.175761
35590,1.274650,0.516896
35600,1.319419,0.558976
35610,1.316446,0.372979
35620,1.067128,0.221169
35630,0.486717,0.283487
35640,1.321372,0.478891
35650,0.779017,0.118346
35660,1.328369,0.504317
35670,1.347157,0.385998
35680,1.350656,0.525533
35690,1.204959,0.275800
35700,1.479454,0.495365
35710,1.354549,0.532932
35720,1.241708,0.365997
35730,1.375576,0.375206
35740,0.953617,0.188795
35750,1.644332,0.321274
35760,0.580910,0.180898
35770,1.626369,0.509344
35780,0.749943,0.174400
35790,1.125719,0.291671
35800,0.815999,0.213881
35810,1.139941,0.169792
35820,1.396043,0.279499
35830,2.062049,0.146975
35840,0.797171,0.106010
35850,1.236920,0.415903
35860,1.184610,0.380487
35870,1.331535,0.332607
35880,1.370839,0.644025
35890,1.585800,0.462284
35900,1.261183,0.381779
35910,1.353112,0.613854
35920,1.195873,0.462387
35930,2.475892,0.207963
35940,2.081915,0.471758
35950,0.376301,0.097003
35960,0.662913,0.040187
35970,0.788971,0.144774
35980,0.893909,0.133143
35990,3.332469,0.453665
36000,1.198004,0.485625
36010,1.869615,0.753195
36020,0.425996,0.131697
36030,1.324009,0.293840
36040,1.259298,0.105846
36050,1.320199,0.533760
36060,1.413558,0.278818
36070,1.756100,0.502423
36080,0.663999,0.394862
36090,0.847262,0.377089
36100,0.444216,0.106512
36110,3.120272,0.399685
36120,1.285345,0.441831
36130,1.475906,0.640723
36140,1.075725,0.251557
36150,1.156365,0.354422
36160,1.986732,0.634942
36170,1.214973,0.455312
36180,0.693175,0.164144
36190,0.830748,0.220169
36200,1.015583,0.280230
36210,1.826757,0.082037
36220,0.877207,0.164404
36230,1.156684,0.326105
36240,1.089116,0.151797
36250,1.268516,0.472865
36260,1.238223,0.306706
36270,1.368233,0.436129
36280,1.189660,0.617698
36290,0.508239,0.116264
36300,1.372239,0.709118
36310,0.962194,0.209033
36320,1.377539,0.653814
36330,0.377802,0.214503
36340,3.417406,0.238866
36350,2.188296,0.147654
36360,1.407441,0.658622
36370,1.970171,0.591622
36380,1.113867,0.268051
36390,1.135716,0.143385
36400,0.658281,0.176483
36410,0.925050,0.163517
36420,1.134283,0.286766
36430,1.661973,0.229237
36440,1.253008,0.381802
36450,1.027951,0.251048
36460,1.017043,0.227806
36470,1.317313,0.548623
36480,1.232988,0.402172
36490,1.188422,0.282983
36500,0.902335,0.196352
36510,1.368787,0.659299
36520,1.251878,0.266990
36530,1.354220,0.628162
36540,0.958350,0.250513
36550,1.308945,0.482720
36560,0.545568,0.143809
36570,1.140355,0.331855
36580,1.313585,0.234485
36590,1.279166,0.403599
36600,2.590730,1.162037
36610,1.269704,0.434248
36620,1.652175,0.376516
36630,1.456077,0.421018
36640,0.623304,0.138187
36650,0.744436,0.141912
36660,2.505371,0.329305
36670,1.318057,0.324726
36680,0.920360,0.059159
36690,1.383396,0.675699
36700,0.758759,0.142515
36710,2.657746,0.242868
36720,1.200021,0.228934
36730,1.081095,0.283954
36740,1.052843,0.282335
36750,1.107902,0.299761
36760,0.794398,0.170693
36770,1.082123,0.268655
36780,0.699577,0.161806
36790,0.953396,0.237975
36800,0.685502,0.146380
36810,1.326090,0.540173
36820,1.969940,0.337516
36830,2.424207,0.161396
36840,0.318077,0.197729
36850,0.328103,0.171103
36860,0.706511,0.194193
36870,0.355343,0.143796
36880,1.350239,0.691564
36890,3.048194,0.350501
36900,1.200923,0.242431
36910,1.112032,0.070702
36920,1.002856,0.147318
36930,0.852984,0.224019
36940,1.253211,0.313694
36950,1.001409,0.212526
36960,1.303598,0.077922
36970,1.691515,0.429047
36980,1.120685,0.072307
36990,0.783843,0.131170
37000,1.530526,0.122153
37010,2.484954,0.589520
37020,1.140114,0.207261
37030,0.975875,0.211224
37040,1.557784,0.457182
37050,0.394295,0.088048
37060,1.311844,0.076834
37070,3.634692,0.479556
37080,0.536161,0.118213
37090,1.332075,0.321196
37100,2.525816,0.086352
37110,1.053974,0.241449
37120,1.906315,0.464285
37130,1.325145,0.403943
37140,1.162400,0.328782
37150,1.237482,0.208386
37160,0.495489,0.147655
37170,1.344394,0.337625
37180,0.983856,0.115113
37190,0.409535,0.125176
37200,1.094731,0.276024
37210,1.445412,0.252947
37220,0.751811,0.204262
37230,1.629180,0.436724
37240,1.336474,0.529044
37250,1.009340,0.259926
37260,0.422172,0.101104
37270,1.042444,0.204745
37280,1.199972,0.315841
37290,1.909221,0.530754
37300,1.225174,0.346705
37310,1.300566,0.407471
37320,1.212541,0.227740
37330,1.302884,0.513799
37340,1.119783,0.237103
37350,1.384923,0.531073
37360,0.929972,0.209155
37370,1.012057,0.095687
37380,1.245131,0.296307
37390,3.698641,0.503525
37400,1.025556,0.182966
37410,0.679243,0.094402
37420,0.702404,0.192860
37430,1.181577,0.391041
37440,1.140123,0.167596
37450,0.924826,0.212396
37460,1.335818,0.450816
37470,1.817064,0.064594
37480,1.973304,0.282969
37490,1.982656,0.534283
37500,3.093026,0.335284
37510,1.288224,0.411700
37520,0.718645,0.161900
37530,1.714281,0.446284
37540,0.790466,0.137793
37550,1.261532,0.068079
37560,1.527064,0.384286
37570,1.381063,0.679880
37580,1.503207,0.338441
37590,2.745759,0.333929
37600,0.799109,0.165664
37610,1.326033,0.693352
37620,1.187729,0.307638
37630,1.347188,0.476539
37640,0.502421,0.163382
37650,2.042050,0.277832
37660,1.241449,0.257427
37670,1.376330,0.697769
37680,1.385571,0.670460
37690,2.488929,0.266520
37700,1.100682,0.228740
37710,1.181710,0.141286
37720,1.126555,0.357461
37730,1.138750,0.532305
37740,1.444201,0.729639
37750,1.322954,0.481635
37760,1.317632,0.102470
37770,1.253719,0.397082
37780,1.149491,0.172917
37790,2.043399,0.342491
37800,1.274774,0.428349
37810,0.765024,0.075748
37820,0.610554,0.225208
37830,1.005367,0.264049
37840,1.833048,0.203160
37850,1.695975,0.376520
37860,0.622020,0.131328
37870,0.867514,0.138513
37880,1.079294,0.233718
37890,1.138877,0.372571
37900,1.197399,0.361239
37910,0.361283,0.234178
37920,1.447040,0.507741
37930,0.705436,0.101764
37940,1.210350,0.355127
37950,1.349367,0.575707
37960,2.675050,0.168137
37970,1.031745,0.048824
37980,1.227146,0.253484
37990,1.321844,0.199201
38000,1.413924,0.374673
38010,1.068626,0.347200
38020,1.204105,0.482323
38030,1.453784,0.242804
38040,0.848983,0.148881
38050,2.406796,0.184922
38060,1.359235,0.084435
38070,1.326997,0.430489
38080,0.986521,0.146854
38090,1.078205,0.246349
38100,1.332024,0.409985
38110,0.664188,0.213648
38120,0.898796,0.163970
38130,1.017144,0.176039
38140,2.860510,0.251675
38150,1.455652,0.295006
38160,1.146050,0.223504
38170,1.326268,0.708212
38180,1.211724,0.212475
38190,1.954144,0.162315
38200,0.394354,0.127701
38210,1.389418,0.612388
38220,1.195910,0.318127
38230,1.286942,0.314749
38240,2.018557,0.576347
38250,1.111855,0.246196
38260,1.377713,0.573748
38270,1.147254,0.248452
38280,1.276025,0.131153
38290,1.311063,0.276075
38300,0.515385,0.134508
38310,0.901535,0.175725
38320,0.392079,0.100884
38330,0.339299,0.081447
38340,1.229205,0.355962
38350,3.317035,0.146072
38360,1.315589,0.358554
38370,1.853579,0.581558
38380,0.987928,0.231469
38390,1.316498,0.528862
38400,1.169066,0.385281
38410,1.825145,0.402759
38420,2.052838,0.680775
38430,1.355597,0.626088
38440,1.162644,0.312991
38450,0.669830,0.083349
38460,1.097746,0.395771
38470,0.867457,0.198772
38480,1.386164,0.634480
38490,0.389556,0.103094
38500,0.998471,0.230874
38510,1.442114,0.945967
38520,1.452062,0.171002
38530,1.254341,0.273707
38540,0.930407,0.044667
38550,1.234340,0.247714
38560,1.344623,0.434617
38570,1.116767,0.364044
38580,0.329578,0.181691
38590,0.959321,0.205313
38600,1.136909,0.171759
38610,0.752808,0.311066
38620,1.357943,0.611936
38630,2.135368,0.783438
38640,0.429935,0.097196
38650,1.662836,0.276387
38660,1.378436,0.680678
38670,1.015943,0.146862
38680,1.055114,0.257577
38690,0.740132,0.167964
38700,1.087347,0.134082
38710,1.271823,0.309587
38720,1.308463,0.322755
38730,1.375920,0.611028
38740,1.083826,0.249022
38750,0.935978,0.166136
38760,1.058347,0.191032
38770,1.596571,0.428690
38780,1.356147,0.650343
38790,0.992625,0.241222
38800,1.205477,0.243604
38810,0.839982,0.210613
38820,1.367085,0.589627
38830,0.559292,0.138485
38840,1.348851,0.671694
38850,1.180496,0.110323
38860,1.299183,0.334503
38870,1.287944,0.299586
38880,1.442113,0.086442
38890,0.432592,0.082993
38900,1.423773,0.242516
38910,2.541771,0.361402
38920,0.669219,0.109797
38930,0.727171,0.147357
38940,1.359864,0.517624
38950,1.360060,0.084459
38960,1.384814,0.288150
38970,1.001652,0.211570
38980,0.628978,0.163726
38990,1.264744,0.417282
39000,1.322112,0.341225
39010,0.796118,0.055669
39020,1.904763,0.400072
39030,1.406774,0.112309
39040,2.150784,0.422898
39050,0.974676,0.221347
39060,1.066838,0.083842
39070,0.852136,0.145639
39080,1.142466,0.216650
39090,1.233775,0.146442
39100,1.016054,0.103203
39110,2.162957,0.475725
39120,1.372116,0.672382
39130,1.323776,0.319159
39140,0.830070,0.165646
39150,0.401914,0.124978
39160,2.940966,0.259351
39170,0.764960,0.235925
39180,1.257319,0.213488
39190,1.351601,0.479598
39200,3.498177,0.266018
39210,1.086730,0.225589
39220,1.364508,0.694045
39230,0.933628,0.227433
39240,1.364361,0.527178
39250,1.315420,0.445719
39260,1.666581,0.319150
39270,3.405288,0.326417
39280,0.596051,0.110240
39290,0.825311,0.161587
39300,1.215564,0.372577
39310,1.244803,0.432899
39320,0.896281,0.174731
39330,1.365295,0.607175
39340,1.473120,0.446857
39350,0.869815,0.144439
39360,1.109756,0.218631
39370,1.367980,0.492526
39380,1.911111,0.259051
39390,0.504160,0.071273
39400,0.695346,0.106020
39410,0.614834,0.137847
39420,1.382777,0.701671
39430,0.922948,0.100962
39440,1.639654,0.376900
39450,1.372549,0.674154
39460,1.103130,0.213536
39470,1.353318,0.533893
39480,1.938780,0.314706
39490,1.355036,0.575116
39500,1.448437,0.267563
39510,1.035337,0.199909
39520,1.301390,0.334606
39530,0.583861,0.162239
39540,1.016431,0.293757
39550,1.105165,0.267245
39560,2.343806,0.186602
39570,1.348268,0.683304
39580,1.614543,0.276160
39590,1.080690,0.106339
39600,1.084768,0.235801
39610,0.858229,0.309553
39620,0.874004,0.141233
39630,0.759678,0.211537
39640,0.708948,0.204285
39650,0.464892,0.080339
39660,1.771052,0.380601
39670,0.650185,0.045913
39680,1.263215,0.301482
39690,1.293958,0.055861
39700,1.075528,0.279993
39710,1.291914,0.215252
39720,1.360079,0.611591
39730,1.152153,0.206909
39740,1.248423,0.367802
39750,0.735293,0.138175
39760,1.550173,0.216614
39770,0.848275,0.147429
39780,0.921852,0.213231
39790,1.302873,0.437425
39800,0.904240,0.066673
39810,1.335717,0.611506
39820,1.326401,0.314094
39830,1.637420,0.128368
39840,1.136012,0.253421
39850,2.020906,0.415683
39860,2.732264,0.335587
39870,0.886279,0.135815
39880,0.753896,0.132675
39890,0.318838,0.187097
39900,1.683809,0.212247
39910,1.232079,0.276588
39920,0.864260,0.151286
39930,1.330839,0.604722
39940,1.369262,0.693940
39950,0.291241,0.153549
39960,1.069042,0.236876
39970,1.222429,0.275896
39980,1.265219,0.518277
39990,1.842752,0.234466
40000,0.968671,0.138047
40010,0.596540,0.150638
40020,1.297406,0.111246
40030,1.196189,0.254330
40040,0.331008,0.196652
40050,1.783679,0.284870
40060,3.006244,0.292436
40070,1.162031,0.325919
40080,1.042482,0.276893
40090,1.246495,0.364228
40100,1.286121,0.397810
40110,1.295322,0.292394
40120,1.881420,0.347516
40130,1.327985,0.492606
40140,0.718946,0.086714
40150,1.073439,0.098029
40160,1.210200,0.255388
40170,0.616968,0.095765
40180,0.557262,0.085939
40190,0.691447,0.156923
40200,1.297646,0.331157
40210,1.322457,0.391526
40220,1.969839,0.341086
40230,1.349663,0.332906
40240,1.304339,0.243601
40250,1.052141,0.088932
40260,0.680586,0.185825
40270,1.483148,0.364331
40280,2.370035,0.201112
40290,1.923328,0.121988
40300,0.314587,0.217436
40310,0.660789,0.132318
40320,0.908279,0.278420
40330,0.671337,0.170868
40340,0.945461,0.124844
40350,1.277841,0.318948
40360,1.342509,0.398555
40370,1.424036,0.327266
40380,1.030142,0.070564
40390,1.207838,0.209994
40400,0.645236,0.076058
40410,0.585126,0.097742
40420,0.527832,0.135551
40430,1.345427,0.635573
40440,1.068352,0.295144
40450,1.334159,0.358732
40460,0.872447,0.052341
40470,0.739633,0.118181
40480,0.933087,0.138273
40490,0.990674,0.144413
40500,1.288604,0.592958
40510,0.960569,0.247025
40520,0.904162,0.197359
40530,1.201378,0.240141
40540,0.758159,0.089876
40550,1.324284,0.334136
40560,1.243009,0.283244
40570,1.232941,0.416215
40580,1.068810,0.301318
40590,1.214786,0.414171
40600,1.275556,0.395321
40610,0.484247,0.100975
40620,0.895847,0.185310
40630,1.350753,0.704495
40640,1.341811,0.256528
40650,1.201226,0.348189
40660,1.257278,0.252153
40670,1.112942,0.165590
40680,1.568483,0.167491
40690,0.737393,0.072340
40700,1.096780,0.242644
40710,1.388816,0.687665
40720,2.517077,0.308589
40730,0.673136,0.058799
40740,1.333505,0.618236
40750,1.258830,0.275870
40760,1.312024,0.587437
40770,0.521770,0.181426
40780,1.852685,0.548476
40790,1.368499,0.642020
40800,1.301611,0.274130
40810,1.076715,0.158140
40820,1.091905,0.167755
40830,1.364338,0.545346
40840,1.562329,0.248735
40850,0.782859,0.126525
40860,1.232200,0.168450
40870,1.316444,0.340087
40880,1.636885,0.345374
40890,0.950882,0.096106
40900,1.318441,0.647353
40910,0.908810,0.167993
40920,2.520828,0.185132
40930,2.914638,0.264331
40940,1.159675,0.149191
40950,1.351993,0.412311
40960,1.369974,0.547338
40970,0.374857,0.096591
40980,1.264151,0.539999
40990,1.063673,0.195618
41000,1.012864,0.190947
41010,1.949858,0.279220
41020,2.805005,0.303254
41030,1.331739,0.634302
41040,1.212691,0.236499
41050,0.617878,0.125933
41060,1.373174,0.683970
41070,0.295146,0.151928
41080,1.118592,0.047675
41090,2.290050,0.282369
41100,1.333128,0.304669
41110,1.172485,0.323483
41120,1.270860,0.347269
41130,1.331343,0.448848
41140,0.987467,0.199905
41150,1.047550,0.130839
41160,0.793978,0.190734
41170,1.416795,0.199402
41180,1.698613,0.384051
41190,1.580448,0.852411
41200,1.068107,0.257308
41210,0.974610,0.188353
41220,0.968169,0.168134
41230,1.124957,0.226845
41240,0.675117,0.189836
41250,0.584528,0.162519
41260,1.031901,0.159757
41270,1.255169,0.498251
41280,1.272096,0.324412
41290,1.345708,0.688299
41300,1.008824,0.045784
41310,0.497776,0.084997
41320,1.897267,0.305847
41330,0.795141,0.133818
41340,1.288000,0.345848
41350,0.767713,0.179443
41360,1.239440,0.326206
41370,0.803906,0.040531
41380,1.287989,0.219458
41390,2.246902,0.261908
41400,1.190431,0.181484
41410,0.406118,0.139740
41420,0.746443,0.192728
41430,0.936594,0.252960
41440,0.503432,0.090280
41450,0.292352,0.130982
41460,1.323903,0.599804
41470,2.279893,0.230503
41480,0.742001,0.152117
41490,0.791445,0.162364
41500,1.277082,0.368349
41510,1.606496,0.218933
41520,0.475437,0.066185
41530,1.020337,0.137007
41540,1.353090,0.701722
41550,1.218306,0.151135
41560,1.107314,0.244644
41570,3.613971,0.316342
41580,0.381466,0.117809
41590,1.153190,0.137159
41600,0.936086,0.375938
41610,0.551383,0.143152
41620,0.831771,0.214054
41630,1.226414,0.269787
41640,1.383656,0.172328
41650,2.505915,0.207476
41660,1.262693,0.384948
41670,1.349104,0.568374
41680,1.266027,0.332691
41690,1.223235,0.258394
41700,0.671688,0.124430
41710,0.825857,0.071716
41720,0.908436,0.203026
41730,0.750576,0.123949
41740,3.109292,0.658266
41750,1.183409,0.095824
41760,1.135299,0.473076
41770,1.120679,0.191791
41780,2.386613,0.235258
41790,0.811471,0.157865
41800,1.088988,0.252594
41810,2.205717,0.519216
41820,0.519986,0.173717
41830,1.198268,0.107057
41840,1.239390,0.159106
41850,1.068602,0.279142
41860,1.185480,0.327787
41870,1.193480,0.226429
41880,1.349118,0.547184
41890,1.917575,0.440796
41900,2.771761,0.284724
41910,0.585779,0.154419
41920,1.321748,0.350137
41930,1.095201,0.086057
41940,1.726476,0.171653
41950,1.209025,0.236453
41960,1.001534,0.212324
41970,3.205711,0.312802
41980,0.737557,0.074847
41990,1.355638,0.565590
42000,0.888238,0.073932
42010,0.406158,0.107825
42020,1.150610,0.312554
42030,1.942870,0.117740
42040,0.821362,0.114035
42050,1.317110,0.579972
42060,1.010523,0.252073
42070,0.598368,0.071779
42080,0.755322,0.124260
42090,1.431209,0.416464
42100,1.772460,0.762292
42110,0.989510,0.141933
42120,0.887910,0.205279
42130,1.238992,0.199303
42140,2.676727,0.204572
42150,0.337234,0.198156
42160,0.797736,0.155946
42170,1.222317,0.351470
42180,1.659833,0.081190
42190,0.481996,0.097887
42200,1.177043,0.293744
42210,2.322519,0.549622
42220,1.286301,0.392237
42230,2.673568,0.225849
42240,0.872561,0.057580
42250,1.205278,0.155098
42260,0.300110,0.126609
42270,0.413319,0.119780
42280,0.386446,0.168991
42290,0.916883,0.049974
42300,1.766290,0.217511
42310,0.925239,0.222592
42320,1.736559,0.074826
42330,0.612787,0.125376
42340,2.295227,0.204694
42350,1.500476,0.388642
42360,1.155452,0.045058
42370,0.944459,0.131198
42380,2.162396,0.198505
42390,0.941779,0.107084
42400,1.350733,0.379410
42410,0.346496,0.084185
42420,1.332249,0.590295
42430,0.533141,0.149497
42440,0.752853,0.061548
42450,2.022250,0.545608
42460,0.238468,0.120669
42470,1.129832,0.174774
42480,0.393076,0.122747
42490,0.605370,0.120545
42500,1.328804,0.081818
42510,1.272192,0.466685
42520,1.286438,0.310494
42530,0.337460,0.126713
42540,2.679882,0.287299
42550,1.224340,0.246926
42560,1.117468,0.257948
42570,0.745659,0.048593
42580,2.012936,0.281778
42590,0.873870,0.130479
42600,1.264729,0.044457
42610,1.343504,0.575368
42620,1.265236,0.299305
42630,1.354363,0.417824
42640,1.304662,0.539975
42650,2.233625,0.457211
42660,0.997658,0.115325
42670,1.419340,0.115213
42680,1.233656,0.126485
42690,1.296971,0.399374
42700,1.100239,0.200386
42710,2.034735,0.140312
42720,0.708506,0.104416
42730,0.472783,0.098260
42740,2.454512,0.300891
42750,1.056985,0.219938
42760,0.999597,0.194510
42770,1.166775,0.138010
42780,1.613338,0.267851
42790,1.113425,0.173666
42800,0.675697,0.079569
42810,1.103146,0.242582
42820,0.941337,0.153758
42830,1.720350,0.408621
42840,1.122938,0.262423
42850,0.960500,0.165809
42860,0.528329,0.057862
42870,1.066969,0.195797
42880,0.414925,0.110579
42890,1.044636,0.262284
42900,0.643622,0.111260
42910,1.062726,0.112123
42920,0.981081,0.204069
42930,1.357026,0.463553
42940,0.430958,0.097086
42950,0.860072,0.097664
